twi_query,intent,twi_response,english_translation,source
Sɛ me ba no refe na ɔrentumi nnom ORS nsuo no nso?,emergency_query,"KƆ AYARESABEA NTƐM ARA! Sɛ ɔrentumi nnom nsuo a, ɛwɔ sɛ dɔkota de nsuo fa ne ntin mu (IV fluids) ntɛm na wankɔwu.","What if my child is vomiting and cannot drink the ORS water either? GO TO THE HOSPITAL IMMEDIATELY! If they cannot drink water, the doctor must give fluids through their veins (IV fluids) quickly so they don't die.",WHO Ghana
Sɛ me ba no refe na ɔrentumi nnom ORS nsuo no nso paa?,emergency_query,"KƆ AYARESABEA NTƐM ARA! Sɛ ɔrentumi nnom nsuo a, ɛwɔ sɛ dɔkota de nsuo fa ne ntin mu (IV fluids) ntɛm na wankɔwu.","What if my child is vomiting and cannot drink the ORS water either? GO TO THE HOSPITAL IMMEDIATELY! If they cannot drink water, the doctor must give fluids through their veins (IV fluids) quickly so they don't die.",WHO Ghana
Se me ba no refe na orentumi nnom ORS nsuo no nso?,emergency_query,"KƆ AYARESABEA NTƐM ARA! Sɛ ɔrentumi nnom nsuo a, ɛwɔ sɛ dɔkota de nsuo fa ne ntin mu (IV fluids) ntɛm na wankɔwu.","What if my child is vomiting and cannot drink the ORS water either? GO TO THE HOSPITAL IMMEDIATELY! If they cannot drink water, the doctor must give fluids through their veins (IV fluids) quickly so they don't die.",WHO Ghana
Medaase paa chatbot,general_greeting,Meda wo ase nso! Apɔwmuden yɛ adɛn kɛse. Kɔ so bɔ wo ho ban afiri cholera yareɛ ho.,Thank you very much chatbot. Thank you too! Health is wealth. Keep protecting yourself from the cholera disease.,Ghana NLP
Medaase paa chatbot ampa?,general_greeting,Meda wo ase nso! Apɔwmuden yɛ adɛn kɛse. Kɔ so bɔ wo ho ban afiri cholera yareɛ ho.,Thank you very much chatbot. Thank you too! Health is wealth. Keep protecting yourself from the cholera disease.,Ghana NLP
Medaase paa chatobt,general_greeting,Meda wo ase nso! Apɔwmuden yɛ adɛn kɛse. Kɔ so bɔ wo ho ban afiri cholera yareɛ ho.,Thank you very much chatbot. Thank you too! Health is wealth. Keep protecting yourself from the cholera disease.,Ghana NLP
"Yaa nua, wo ho te sɛn?",general_greeting,"Me ho yɛ, akwaaba! Me ne Cholera Twi Chatbot. Metumi abua wo cholera ho nsɛmmisa biara.","Hello brother/sister, how are you? I am fine, welcome! I am the Cholera Twi Chatbot. I can answer any cholera questions.",Ghana NLP
"Yaa nua, wo ho te sen?",general_greeting,"Me ho yɛ, akwaaba! Me ne Cholera Twi Chatbot. Metumi abua wo cholera ho nsɛmmisa biara.","Hello brother/sister, how are you? I am fine, welcome! I am the Cholera Twi Chatbot. I can answer any cholera questions.",Ghana NLP
"Yaa nua, wo ho te sɛn wo nim?",general_greeting,"Me ho yɛ, akwaaba! Me ne Cholera Twi Chatbot. Metumi abua wo cholera ho nsɛmmisa biara.","Hello brother/sister, how are you? I am fine, welcome! I am the Cholera Twi Chatbot. I can answer any cholera questions.",Ghana NLP
Sɛ nkurɔfoɔ gu fĩ gu nkuraa ase a ɛde cholera ba?,transmission_query,"Aane paa, adagya mu tena (open defecation) ma cholera bacteria fa nsuo mu kɔnom mu na ɛtrɛ yareɛ no ntɛm wɔ nkuraa ase.","If people defecate in the open in rural areas does it cause cholera? Yes indeed, open defecation allows cholera bacteria to travel through water sources into drinking water and spreads the disease fast in rural areas.",CDC Ghana
Sɛ nkurɔfoɔ gu fĩ gu nkruaa ase a ɛde cholera ba?,transmission_query,"Aane paa, adagya mu tena (open defecation) ma cholera bacteria fa nsuo mu kɔnom mu na ɛtrɛ yareɛ no ntɛm wɔ nkuraa ase.","If people defecate in the open in rural areas does it cause cholera? Yes indeed, open defecation allows cholera bacteria to travel through water sources into drinking water and spreads the disease fast in rural areas.",CDC Ghana
Se nkurofoo gu fĩ gu nkuraa ase a ede cholera ba?,transmission_query,"Aane paa, adagya mu tena (open defecation) ma cholera bacteria fa nsuo mu kɔnom mu na ɛtrɛ yareɛ no ntɛm wɔ nkuraa ase.","If people defecate in the open in rural areas does it cause cholera? Yes indeed, open defecation allows cholera bacteria to travel through water sources into drinking water and spreads the disease fast in rural areas.",CDC Ghana
Sɛ nkurɔfoɔ gu fĩ gu nkuraa ase a ɛde cholera ba paa?,transmission_query,"Aane paa, adagya mu tena (open defecation) ma cholera bacteria fa nsuo mu kɔnom mu na ɛtrɛ yareɛ no ntɛm wɔ nkuraa ase.","If people defecate in the open in rural areas does it cause cholera? Yes indeed, open defecation allows cholera bacteria to travel through water sources into drinking water and spreads the disease fast in rural areas.",CDC Ghana
"Me nsa bekyere me afiri ayamtuo nti, ɛyɛ dɛn?",symptoms_query,Eyi kyerɛ sɛ wo ho nsuo ne nkyene pii asa afiri nipadua no mu (severe dehydration). Nom ORS ntɛm na kɔ clinic.,"My hands are cramping because of diarrhea, what is it? This means a lot of water and essential salts have depleted from your body (severe dehydration). Drink ORS quickly and go to the clinic.",WHO Ghana
"Me nsa bekyere me afiri ayamtuo nti, eye den?",symptoms_query,Eyi kyerɛ sɛ wo ho nsuo ne nkyene pii asa afiri nipadua no mu (severe dehydration). Nom ORS ntɛm na kɔ clinic.,"My hands are cramping because of diarrhea, what is it? This means a lot of water and essential salts have depleted from your body (severe dehydration). Drink ORS quickly and go to the clinic.",WHO Ghana
"Me nsa bekyere me afiri ayamtuo nti, ɛyɛ dɛn wo nim?",symptoms_query,Eyi kyerɛ sɛ wo ho nsuo ne nkyene pii asa afiri nipadua no mu (severe dehydration). Nom ORS ntɛm na kɔ clinic.,"My hands are cramping because of diarrhea, what is it? This means a lot of water and essential salts have depleted from your body (severe dehydration). Drink ORS quickly and go to the clinic.",WHO Ghana
"Me nsa bkeyere me afiri ayamtuo nti, ɛyɛ dɛn?",symptoms_query,Eyi kyerɛ sɛ wo ho nsuo ne nkyene pii asa afiri nipadua no mu (severe dehydration). Nom ORS ntɛm na kɔ clinic.,"My hands are cramping because of diarrhea, what is it? This means a lot of water and essential salts have depleted from your body (severe dehydration). Drink ORS quickly and go to the clinic.",WHO Ghana
"Nsuo a yɛde chlorine akyekyere mu, ɛyɛ safe ma mmofra?",prevention_query,"Aane, nsuo a yɛde chlorine (te sɛ Aquatabs) akyekyere mu yɛ safe paa ma mmofra ne mpanyimfoɔ nom na ɛsiw cholera kwan.","Water treated with chlorine, is it safe for children? Yes, water treated with chlorine (like Aquatabs) is very safe for children and adults to drink and prevents cholera.",Ghana Ministry of Health
"Nsuo a yede chlorine akyekyere mu, eye safe ma mmofra?",prevention_query,"Aane, nsuo a yɛde chlorine (te sɛ Aquatabs) akyekyere mu yɛ safe paa ma mmofra ne mpanyimfoɔ nom na ɛsiw cholera kwan.","Water treated with chlorine, is it safe for children? Yes, water treated with chlorine (like Aquatabs) is very safe for children and adults to drink and prevents cholera.",Ghana Ministry of Health
"Nsuo a yɛde hclorine akyekyere mu, ɛyɛ safe ma mmofra?",prevention_query,"Aane, nsuo a yɛde chlorine (te sɛ Aquatabs) akyekyere mu yɛ safe paa ma mmofra ne mpanyimfoɔ nom na ɛsiw cholera kwan.","Water treated with chlorine, is it safe for children? Yes, water treated with chlorine (like Aquatabs) is very safe for children and adults to drink and prevents cholera.",Ghana Ministry of Health
"Nsuo a yɛde chlorine akyekyere mu, ɛyɛ safe ma mmofra paa?",prevention_query,"Aane, nsuo a yɛde chlorine (te sɛ Aquatabs) akyekyere mu yɛ safe paa ma mmofra ne mpanyimfoɔ nom na ɛsiw cholera kwan.","Water treated with chlorine, is it safe for children? Yes, water treated with chlorine (like Aquatabs) is very safe for children and adults to drink and prevents cholera.",Ghana Ministry of Health
"Sɛ me ba no ho ayɛ mmerɛ na n'ani apɔn, dɛn na mɛyɛ?",emergency_query,EYI NE EMERGENCY KƐSE! Fa no kɔ ayaresabea mprepren ara. N'ani a apɔn kyerɛ sɛ wo ho nsuo asa koraa.,"If my child becomes very weak and eyes are sunken, what should I do? THIS IS A HUGE EMERGENCY! Take them to the hospital right away. Sunken eyes indicate severe fluid loss.",WHO Ghana
"Sɛ me ba no ho ayɛ mmerɛ na na'ni apɔn, dɛn na mɛyɛ?",emergency_query,EYI NE EMERGENCY KƐSE! Fa no kɔ ayaresabea mprepren ara. N'ani a apɔn kyerɛ sɛ wo ho nsuo asa koraa.,"If my child becomes very weak and eyes are sunken, what should I do? THIS IS A HUGE EMERGENCY! Take them to the hospital right away. Sunken eyes indicate severe fluid loss.",WHO Ghana
"Sɛ me ba no ho ayɛ mmerɛ na n'ani apɔn, dɛn na mɛyɛ wo nim?",emergency_query,EYI NE EMERGENCY KƐSE! Fa no kɔ ayaresabea mprepren ara. N'ani a apɔn kyerɛ sɛ wo ho nsuo asa koraa.,"If my child becomes very weak and eyes are sunken, what should I do? THIS IS A HUGE EMERGENCY! Take them to the hospital right away. Sunken eyes indicate severe fluid loss.",WHO Ghana
"Se me ba no ho aye mmere na n'ani apon, den na meye?",emergency_query,EYI NE EMERGENCY KƐSE! Fa no kɔ ayaresabea mprepren ara. N'ani a apɔn kyerɛ sɛ wo ho nsuo asa koraa.,"If my child becomes very weak and eyes are sunken, what should I do? THIS IS A HUGE EMERGENCY! Take them to the hospital right away. Sunken eyes indicate severe fluid loss.",WHO Ghana
"Me fiefoɔ pɛ sɛ wɔnom nsuo firi abutuo mu, ɔkwan bɛn so na yɛbɛyɛ no safe?",prevention_query,"Noa nsuo no ma ɛrehuru yie ansa na moanom, anaa monsɔn mu na momfa aduru a ɛkyekyere nsuo mu afra mu.","My family wants to drink water from a well, how can we make it safe? Boil the water until it bubbles before you drink, or filter it and mix it with water purification tablets.",CDC Ghana
"Me fiefoɔ pɛ sɛ wɔnom nsuo firi abtuuo mu, ɔkwan bɛn so na yɛbɛyɛ no safe?",prevention_query,"Noa nsuo no ma ɛrehuru yie ansa na moanom, anaa monsɔn mu na momfa aduru a ɛkyekyere nsuo mu afra mu.","My family wants to drink water from a well, how can we make it safe? Boil the water until it bubbles before you drink, or filter it and mix it with water purification tablets.",CDC Ghana
"Me fiefoɔ pɛ sɛ wɔnom nsuo firi abutuo mu, ɔkwan bɛn so na yɛbɛyɛ no safe paa?",prevention_query,"Noa nsuo no ma ɛrehuru yie ansa na moanom, anaa monsɔn mu na momfa aduru a ɛkyekyere nsuo mu afra mu.","My family wants to drink water from a well, how can we make it safe? Boil the water until it bubbles before you drink, or filter it and mix it with water purification tablets.",CDC Ghana
"Me fiefoo pe se wonom nsuo firi abutuo mu, okwan ben so na yebeye no safe?",prevention_query,"Noa nsuo no ma ɛrehuru yie ansa na moanom, anaa monsɔn mu na momfa aduru a ɛkyekyere nsuo mu afra mu.","My family wants to drink water from a well, how can we make it safe? Boil the water until it bubbles before you drink, or filter it and mix it with water purification tablets.",CDC Ghana
"Chatbot, wo tumi boa me ma me anya aduru?",treatment_query,"Mente sɛ aduruyɛdan nanso metumi akyerɛ wo sɛnea yɛyɛ ORS wɔ fie: fa nsuo, asikre, ne nkyene fra bom. Kɔ pharmacy kɔtɔ paket no nso.","Chatbot, can you help me get medicine? I am not a pharmacy but I can show you how to make ORS at home: mix water, sugar, and salt. Go to a pharmacy to buy the packet too.",Ghana Health Service
"Chatbot, wo tumi boa me ma me anya aduru ampa?",treatment_query,"Mente sɛ aduruyɛdan nanso metumi akyerɛ wo sɛnea yɛyɛ ORS wɔ fie: fa nsuo, asikre, ne nkyene fra bom. Kɔ pharmacy kɔtɔ paket no nso.","Chatbot, can you help me get medicine? I am not a pharmacy but I can show you how to make ORS at home: mix water, sugar, and salt. Go to a pharmacy to buy the packet too.",Ghana Health Service
"Chatbot, wo tumi boa me ma me anya aduur?",treatment_query,"Mente sɛ aduruyɛdan nanso metumi akyerɛ wo sɛnea yɛyɛ ORS wɔ fie: fa nsuo, asikre, ne nkyene fra bom. Kɔ pharmacy kɔtɔ paket no nso.","Chatbot, can you help me get medicine? I am not a pharmacy but I can show you how to make ORS at home: mix water, sugar, and salt. Go to a pharmacy to buy the packet too.",Ghana Health Service
Mema wo adwo o!,general_greeting,Mema wo adwo paa! Akwaaba. Bisa me biribiara a wopɛ sɛ wuhu fa cholera yareɛ no ho.,Good evening to you! Good evening indeed! Welcome. Ask me anything you want to know about the cholera disease.,Ghana NLP
Mema wo adwo o paa?,general_greeting,Mema wo adwo paa! Akwaaba. Bisa me biribiara a wopɛ sɛ wuhu fa cholera yareɛ no ho.,Good evening to you! Good evening indeed! Welcome. Ask me anything you want to know about the cholera disease.,Ghana NLP
Medaase ma wo mmuaeɛ pa no,general_greeting,Meda wo ase nso! Yɛpɛ sɛ wo ne wo fiefoɔ nya apɔwmuden daa. Tena ase asomdwoe mu.,Thank you for your good response. Thank you too! We want you and your family to have good health always. Stay safe.,Ghana NLP
Medaase ma wo mmuaeɛ pa no anaa?,general_greeting,Meda wo ase nso! Yɛpɛ sɛ wo ne wo fiefoɔ nya apɔwmuden daa. Tena ase asomdwoe mu.,Thank you for your good response. Thank you too! We want you and your family to have good health always. Stay safe.,Ghana NLP
Medaase ma wo mmuaee pa no,general_greeting,Meda wo ase nso! Yɛpɛ sɛ wo ne wo fiefoɔ nya apɔwmuden daa. Tena ase asomdwoe mu.,Thank you for your good response. Thank you too! We want you and your family to have good health always. Stay safe.,Ghana NLP
"Ayamtuo a ɛfeɔ fra mu, ɛyɛ yareɔ bɔne?",symptoms_query,"Aane, sɛ ayamtuo ne ɛfeɛ bom ba a, ɛtumi yɛ cholera nsenkyerɛne kɛseɛ na ɛsɛe nsuo wɔ ho ntɛm. Hwɛ wo ho so yie.","Diarrhea combined with vomiting, is it a bad disease? Yes, when diarrhea and vomiting come together, it can be a major symptom of cholera and depletes bodily fluids quickly. Take good care of yourself.",WHO Ghana
"Ayamtuo a ɛfeɔ fra mu, ɛyɛ yareɔ bɔne paa?",symptoms_query,"Aane, sɛ ayamtuo ne ɛfeɛ bom ba a, ɛtumi yɛ cholera nsenkyerɛne kɛseɛ na ɛsɛe nsuo wɔ ho ntɛm. Hwɛ wo ho so yie.","Diarrhea combined with vomiting, is it a bad disease? Yes, when diarrhea and vomiting come together, it can be a major symptom of cholera and depletes bodily fluids quickly. Take good care of yourself.",WHO Ghana
"Ayamtuo a efeo fra mu, eye yareo bone?",symptoms_query,"Aane, sɛ ayamtuo ne ɛfeɛ bom ba a, ɛtumi yɛ cholera nsenkyerɛne kɛseɛ na ɛsɛe nsuo wɔ ho ntɛm. Hwɛ wo ho so yie.","Diarrhea combined with vomiting, is it a bad disease? Yes, when diarrhea and vomiting come together, it can be a major symptom of cholera and depletes bodily fluids quickly. Take good care of yourself.",WHO Ghana
"yAamtuo a ɛfeɔ fra mu, ɛyɛ yareɔ bɔne?",symptoms_query,"Aane, sɛ ayamtuo ne ɛfeɛ bom ba a, ɛtumi yɛ cholera nsenkyerɛne kɛseɛ na ɛsɛe nsuo wɔ ho ntɛm. Hwɛ wo ho so yie.","Diarrhea combined with vomiting, is it a bad disease? Yes, when diarrhea and vomiting come together, it can be a major symptom of cholera and depletes bodily fluids quickly. Take good care of yourself.",WHO Ghana
"Mfifiseɛ pii wɔ me fie, ɛde cholera bɛba?",transmission_query,"Aane, mfifiseɛ betumi de fĩ afiri abɔnten abɛgu wo nnuane so. Kata wo nnuane so yie na tu mfifiseɛ no afiri wo fie.","There are many flies in my house, will it bring cholera? Yes, flies can bring filth from outside onto your food. Cover your food well and eliminate flies from your home.",CDC Ghana
"Mfifiseɛ pii wɔ me fie, ɛde cholera bɛba paa?",transmission_query,"Aane, mfifiseɛ betumi de fĩ afiri abɔnten abɛgu wo nnuane so. Kata wo nnuane so yie na tu mfifiseɛ no afiri wo fie.","There are many flies in my house, will it bring cholera? Yes, flies can bring filth from outside onto your food. Cover your food well and eliminate flies from your home.",CDC Ghana
"Mfifiseɛ pii wɔ me fie, ɛde chloera bɛba?",transmission_query,"Aane, mfifiseɛ betumi de fĩ afiri abɔnten abɛgu wo nnuane so. Kata wo nnuane so yie na tu mfifiseɛ no afiri wo fie.","There are many flies in my house, will it bring cholera? Yes, flies can bring filth from outside onto your food. Cover your food well and eliminate flies from your home.",CDC Ghana
"Mfifisee pii wo me fie, ede cholera beba?",transmission_query,"Aane, mfifiseɛ betumi de fĩ afiri abɔnten abɛgu wo nnuane so. Kata wo nnuane so yie na tu mfifiseɛ no afiri wo fie.","There are many flies in my house, will it bring cholera? Yes, flies can bring filth from outside onto your food. Cover your food well and eliminate flies from your home.",CDC Ghana
"Me nsa ne me nan mu rekyere me, ɛyɛ cholera?",symptoms_query,"Aane, muscle cramps (nsakyere ne nankyere) yɛ cholera nsenkyerɛne kɛseɛ bi a ɛda adi sɛ wo ho nsuo ne nkyene pii asa. Nom ORS ntɛm.","My hands and legs are cramping, is it cholera? Yes, muscle cramps are a major symptom of cholera showing that a lot of water and salt are gone from your body. Drink ORS quickly.",Ghana Ministry of Health
